config_hash,task_pool_id,wireless_index,wireless_seed,workload_capacity_fraction,memory_available_gb_config,memory_mode,quantized_objective,continuous_objective_of_quantized_strategy,k_offload,delta_q,delta_v_gb,states_created,states_pruned,pruning_rate,peak_live_states,peak_python_memory_mb,runtime_seconds,claim
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,20290826,0.8,5.0,hard,233.6098385522321,233.46172883061493,17,0.1,0.1,56278,44808,0.7961903408081311,235,0.0476703643798828,1.9267829169984907,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,20290826,0.8,13.0,hard,233.6098385522321,233.46172883061493,17,0.1,0.1,327707,195210,0.5956845596828875,431,0.1103572845458984,9.938476625015028,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,20290826,1.0,1.5,hard,238.7730270995948,238.7636108327412,6,0.1,0.1,5237,4684,0.8944051938132519,72,0.0184993743896484,0.2297236250014975,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,20290826,1.0,2.0,hard,236.91864517146703,236.90338426649316,7,0.1,0.1,11822,10431,0.8823380138724413,107,0.025705337524414,0.433680749963969,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,20290826,1.0,3.0,hard,234.56384840466453,234.5277104061624,11,0.1,0.1,25571,21855,0.854679128700481,171,0.0355281829833984,0.8635488339932635,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,20290826,1.0,5.0,hard,233.11701719969167,233.0162172432192,17,0.1,0.1,56278,44808,0.7961903408081311,235,0.0476703643798828,1.8746349159628153,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,20290826,1.0,13.0,hard,233.11701719969167,233.0162172432192,17,0.1,0.1,327707,195210,0.5956845596828875,431,0.1103572845458984,10.096099833026528,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.2,1.5,hard,239.6946271571119,239.57953701094257,7,0.1,0.1,4881,4516,0.925220241753739,50,0.0145864486694335,0.1770599170122295,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.2,2.0,hard,238.8464365721451,238.6224855398743,8,0.1,0.1,10163,9240,0.9091803601298828,60,0.0184574127197265,0.3485010829754174,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.2,3.0,hard,238.78442131574008,238.47845841149763,9,0.1,0.1,21090,18253,0.8654812707444286,110,0.027078628540039,0.7151582499500364,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.2,5.0,hard,238.78442131574008,238.47845841149763,9,0.1,0.1,28937,24416,0.8437640391194664,179,0.0375080108642578,0.9760105409659444,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.2,13.0,hard,238.78442131574008,238.47845841149763,9,0.1,0.1,28937,24416,0.8437640391194664,179,0.0381183624267578,1.0732443340821192,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.4,1.5,hard,239.0463985595117,239.0042127941238,7,0.1,0.1,4881,4516,0.925220241753739,50,0.0146350860595703,0.1931585829006508,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.4,2.0,hard,237.33567987317488,237.26522911328647,9,0.1,0.1,10163,9240,0.9091803601298828,60,0.0184574127197265,0.350919459015131,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.4,3.0,hard,235.8272563257088,235.6444649916774,12,0.1,0.1,21090,18253,0.8654812707444286,110,0.0270557403564453,0.70468012499623,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.4,5.0,hard,235.7668289915222,235.52123410429135,13,0.1,0.1,48925,39141,0.800020439448135,257,0.053049087524414,1.7419570420170205,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.4,13.0,hard,235.7668289915222,235.52123410429135,13,0.1,0.1,117609,82226,0.6991471741108248,469,0.0933399200439453,4.273232499952428,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.6,1.5,hard,238.88058037769352,238.85638930366767,7,0.1,0.1,4881,4516,0.925220241753739,50,0.0146656036376953,0.1849542920244857,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.6,2.0,hard,237.02206927182925,236.98396639188624,9,0.1,0.1,10163,9240,0.9091803601298828,60,0.0184879302978515,0.3461252090055495,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.6,3.0,hard,234.97242227691063,234.88794551899832,12,0.1,0.1,21090,18253,0.8654812707444286,110,0.0271549224853515,0.7211359590291977,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.6,5.0,hard,234.4217407081716,234.26298182298785,15,0.1,0.1,48925,39141,0.800020439448135,257,0.0531024932861328,1.7313422079896554,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.6,13.0,hard,234.4217407081716,234.26298182298785,15,0.1,0.1,276673,156466,0.5655268132416246,627,0.2370471954345703,9.48879966698587,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.8,1.5,hard,238.80677690948545,238.78988144878517,7,0.1,0.1,4881,4516,0.925220241753739,50,0.0146656036376953,0.1792927089845761,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.8,2.0,hard,236.88841454453728,236.8624764995604,9,0.1,0.1,10163,9240,0.9091803601298828,60,0.0184392929077148,0.3488717079162597,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.8,3.0,hard,234.6478548905874,234.5939042141492,12,0.1,0.1,21090,18253,0.8654812707444286,110,0.0271549224853515,0.7296847089892253,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.8,5.0,hard,233.62892450783264,233.4874320465668,17,0.1,0.1,48925,39141,0.800020439448135,257,0.0531024932861328,1.7188089169794694,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,0.8,13.0,hard,233.62892450783264,233.4874320465668,17,0.1,0.1,359778,193437,0.5376565548755066,627,0.2370243072509765,12.10947650007438,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,1.0,1.5,hard,238.7650328663813,238.75206677595253,7,0.1,0.1,4881,4516,0.925220241753739,50,0.0146656036376953,0.1790183749981224,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,1.0,2.0,hard,236.81435505096587,236.794733887428,9,0.1,0.1,10163,9240,0.9091803601298828,60,0.0184392929077148,0.3848171250429004,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,1.0,3.0,hard,234.47695918056635,234.4375359094732,12,0.1,0.1,21090,18253,0.8654812707444286,110,0.0271062850952148,0.7404101670254022,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,1.0,5.0,hard,233.12229785197968,233.01138845459815,18,0.1,0.1,48925,39141,0.800020439448135,257,0.0531024932861328,1.7566308749374002,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,20290923,1.0,13.0,hard,233.12229785197968,233.01138845459815,18,0.1,0.1,359778,193437,0.5376565548755066,627,0.2370243072509765,12.12916424998548,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.2,1.5,hard,240.12241009481593,240.0237613980993,6,0.1,0.1,5555,5190,0.9342934293429342,47,0.0154247283935546,0.2013700000243261,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.2,2.0,hard,239.37840366671364,239.09241460349725,8,0.1,0.1,11716,10727,0.9155855240696484,68,0.0200977325439453,0.391198290977627,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.2,3.0,hard,239.36504237049124,239.02004032292376,8,0.1,0.1,23757,20663,0.8697647009302522,115,0.0280132293701171,0.7969380839494988,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.2,5.0,hard,239.36504237049124,239.02004032292376,8,0.1,0.1,32505,27489,0.8456852791878172,144,0.0336971282958984,1.1582066249102354,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.2,13.0,hard,239.36504237049124,239.02004032292376,8,0.1,0.1,32505,27489,0.8456852791878172,144,0.0343074798583984,1.182515790918842,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.4,1.5,hard,239.57640424446208,239.5462866737072,6,0.1,0.1,5555,5190,0.9342934293429342,47,0.0154247283935546,0.1825257909949869,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.4,2.0,hard,238.0397618731401,237.96271029656364,8,0.1,0.1,11716,10727,0.9155855240696484,68,0.0201435089111328,0.4165137499803677,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.4,3.0,hard,236.7514297530592,236.57057380907875,11,0.1,0.1,23757,20663,0.8697647009302522,115,0.0281047821044921,0.828156791976653,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.4,5.0,hard,236.699794227267,236.46582733169728,12,0.1,0.1,55256,43804,0.7927464890690604,212,0.0481166839599609,1.9314543749205768,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.4,13.0,hard,236.699794227267,236.46582733169728,12,0.1,0.1,118539,85040,0.7174010241355165,250,0.0668811798095703,4.2442218330688775,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.6,1.5,hard,239.44594113736153,239.4284965114199,6,0.1,0.1,5555,5190,0.9342934293429342,47,0.0154552459716796,0.1911872919881716,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.6,2.0,hard,237.75428223490695,237.7126989886523,8,0.1,0.1,11716,10727,0.9155855240696484,68,0.0201740264892578,0.3940906659699976,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.6,3.0,hard,235.9680076459803,235.87732079017348,11,0.1,0.1,23757,20663,0.8697647009302522,115,0.0281352996826171,0.8262542909942567,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.6,5.0,hard,235.3458087042812,235.1667808102005,15,0.1,0.1,55256,43804,0.7927464890690604,212,0.0481472015380859,1.909273875062354,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.6,13.0,hard,235.3458087042812,235.1667808102005,15,0.1,0.1,240661,154038,0.6400621621284712,410,0.0972766876220703,8.037084833020344,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.8,1.5,hard,239.38739980746124,239.3751612507883,6,0.1,0.1,5555,5190,0.9342934293429342,47,0.0154552459716796,0.1939329170854762,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.8,2.0,hard,237.63298930450023,237.6047079732516,8,0.1,0.1,11716,10727,0.9155855240696484,68,0.0201282501220703,0.3990449579432606,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.8,3.0,hard,235.66563555733097,235.6077829273951,11,0.1,0.1,23757,20663,0.8697647009302522,115,0.0281124114990234,0.7983585000038147,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.8,5.0,hard,234.57795620295352,234.455633982596,16,0.1,0.1,55256,43804,0.7927464890690604,212,0.0481472015380859,1.905423791962676,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,0.8,13.0,hard,234.57795620295352,234.455633982596,16,0.1,0.1,317705,193280,0.6083631041374861,444,0.109415054321289,10.364285166957416,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,1.0,1.5,hard,239.3541576927875,239.3447414259339,6,0.1,0.1,5555,5190,0.9342934293429342,47,0.0154552459716796,0.1913454589666798,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,1.0,2.0,hard,237.5658752374801,237.5444923180228,8,0.1,0.1,11716,10727,0.9155855240696484,68,0.0201282501220703,0.4117897079559043,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,1.0,3.0,hard,235.50669523323512,235.46444531477545,11,0.1,0.1,23757,20663,0.8697647009302522,115,0.0281124114990234,0.8245850000530481,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,1.0,5.0,hard,234.1100221200145,234.01320597838313,17,0.1,0.1,55256,43804,0.7927464890690604,212,0.0481472015380859,1.9157796669751408,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,20291020,1.0,13.0,hard,234.1100221200145,234.01320597838313,17,0.1,0.1,317705,193280,0.6083631041374861,444,0.109415054321289,10.393386416020803,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.2,1.5,hard,240.02287395158976,239.93147828457404,6,0.1,0.1,4778,4079,0.8537044788614483,66,0.017496109008789,0.2205126249464228,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.2,2.0,hard,239.2719569870046,239.04800595473375,8,0.1,0.1,10719,9020,0.841496408247038,90,0.0220890045166015,0.4186610840260982,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.2,3.0,hard,239.2719569870046,239.04800595473375,8,0.1,0.1,22985,18453,0.8028279312595171,120,0.029489517211914,0.8884414999047294,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.2,5.0,hard,239.2719569870046,239.04800595473375,8,0.1,0.1,32022,25096,0.7837111985509961,152,0.0375118255615234,1.158828791929409,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.2,13.0,hard,239.2719569870046,239.04800595473375,8,0.1,0.1,32022,25096,0.7837111985509961,152,0.0381221771240234,1.2446380419423804,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.4,1.5,hard,239.43317323402903,239.40619789580995,6,0.1,0.1,4778,4079,0.8537044788614483,66,0.0174732208251953,0.2172887920169159,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.4,2.0,hard,237.9944394342424,237.9414543570239,8,0.1,0.1,10719,9020,0.841496408247038,90,0.0221118927001953,0.4348429579986259,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.4,3.0,hard,237.00440983088183,236.87808316529728,11,0.1,0.1,22985,18453,0.8028279312595171,120,0.0295352935791015,0.8646969579858705,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.4,5.0,hard,237.00440983088183,236.87808316529728,11,0.1,0.1,55739,41672,0.7476273345413444,225,0.0553302764892578,1.9808899170020595,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.4,13.0,hard,237.00440983088183,236.87808316529728,11,0.1,0.1,129427,88039,0.6802212830398603,323,0.0778179168701171,4.515851458068937,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.6,1.5,hard,239.29499005424017,239.27949204684757,6,0.1,0.1,4778,4079,0.8537044788614483,66,0.0175037384033203,0.2337934579700231,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.6,2.0,hard,237.7352022290821,237.7062198419721,8,0.1,0.1,10719,9020,0.841496408247038,90,0.0221424102783203,0.425811207969673,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.6,3.0,hard,236.2969008319213,236.23261964360455,11,0.1,0.1,22985,18453,0.8028279312595171,120,0.0295658111572265,0.8741810419596732,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.6,5.0,hard,236.13928373303295,236.04124781253552,13,0.1,0.1,55739,41672,0.7476273345413444,225,0.0553607940673828,2.026901417062618,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.6,13.0,hard,236.13928373303295,236.04124781253552,13,0.1,0.1,284689,170027,0.5972376874413834,501,0.1152553558349609,9.310385833960028,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.8,1.5,hard,239.23331849782036,239.22248531409113,6,0.1,0.1,4778,4079,0.8537044788614483,66,0.0175037384033203,0.2177378750639036,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.8,2.0,hard,237.6237136091473,237.60388800095097,8,0.1,0.1,10719,9020,0.841496408247038,90,0.0221424102783203,0.4499717500293627,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.8,3.0,hard,236.0041798637238,235.96308178082623,11,0.1,0.1,22985,18453,0.8028279312595171,120,0.029428482055664,0.8896802919916809,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.8,5.0,hard,235.71142979276053,235.63874746520975,14,0.1,0.1,55739,41672,0.7476273345413444,225,0.0553607940673828,2.0042865409050137,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,0.8,13.0,hard,235.71142979276053,235.63874746520975,14,0.1,0.1,378816,216550,0.5716495607366109,529,0.1472492218017578,11.900099416961892,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,1.0,1.5,hard,239.19839041152568,239.19007273737745,6,0.1,0.1,4778,4079,0.8537044788614483,66,0.0175037384033203,0.2218924579210579,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,1.0,2.0,hard,237.56167475595495,237.54663674696096,8,0.1,0.1,10719,9020,0.841496408247038,90,0.0221424102783203,0.4365956250112504,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,1.0,3.0,hard,235.84979311304605,235.81974416820657,11,0.1,0.1,22985,18453,0.8028279312595171,120,0.029428482055664,0.8655137909809127,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,1.0,5.0,hard,235.4422535126553,235.3905250264367,14,0.1,0.1,55739,41672,0.7476273345413444,225,0.0553607940673828,2.0362099580233917,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,20291117,1.0,13.0,hard,235.4422535126553,235.3905250264367,14,0.1,0.1,378816,216550,0.5716495607366109,529,0.1472492218017578,13.117871582973748,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,0.2,1.5,hard,241.3157329722422,241.17925228315988,7,0.1,0.1,5063,4387,0.8664823227335572,70,0.0176563262939453,0.3137002500006929,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,0.2,2.0,hard,240.9055101592024,240.63354313320903,8,0.1,0.1,11852,10046,0.8476206547418157,108,0.0242748260498046,0.5679196250857785,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,0.2,3.0,hard,240.9055101592024,240.63354313320903,8,0.1,0.1,27877,23056,0.8270617354808624,174,0.035196304321289,1.197891084011644,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,0.2,5.0,hard,240.9055101592024,240.63354313320903,8,0.1,0.1,38526,31475,0.8169807402792919,204,0.0438785552978515,1.5945149170001969,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,0.2,13.0,hard,240.9055101592024,240.63354313320903,8,0.1,0.1,38526,31475,0.8169807402792919,204,0.0444889068603515,1.675131083000451,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,0.4,1.5,hard,240.54479640395775,240.5062312192061,7,0.1,0.1,5063,4387,0.8664823227335572,70,0.0176076889038085,0.2525406250497326,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,0.4,2.0,hard,239.23272128376163,239.1558540568867,9,0.1,0.1,11852,10046,0.8476206547418157,108,0.0241117477416992,0.5881635829573497,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,0.4,3.0,hard,237.61825863617153,237.44346154945632,12,0.1,0.1,27877,23056,0.8270617354808624,174,0.0352191925048828,1.233628208981827,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,0.4,5.0,hard,237.38537229015256,237.1252645081817,13,0.1,0.1,66015,52374,0.7933651442853897,290,0.0632228851318359,2.994638375006616,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,0.4,13.0,hard,237.38537229015256,237.1252645081817,13,0.1,0.1,141113,103399,0.7327390105801733,381,0.0890254974365234,5.688067374983802,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,0.6,1.5,hard,240.36956098309204,240.3476290930923,7,0.1,0.1,5063,4387,0.8664823227335572,70,0.0176868438720703,0.2462309589609503,quantized_global_optimum_not_continuous_global_optimum
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,0.6,2.0,hard,238.88012492362435,238.83942225709563,9,0.1,0.1,11852,10046,0.8476206547418157,108,0.0241909027099609,0.5395978749729693,quantized_global_optimum_not_continuous_global_optimum
